split,source_label,label,tfidf_similarity,keyword_overlap_ratio,education_level_score,experience_gap,sbert_score
train,Good Fit,1,0.0598,0.15,0,10.0,0.39669877
train,Good Fit,1,0.1335,0.3,1,3.0,0.5097314
train,Good Fit,1,0.0582,0.25,0,-4.0,0.5068616
train,Good Fit,1,0.2575,0.25,0,-4.0,0.6166594
train,Good Fit,1,0.0889,0.25,1,13.0,0.44595078
train,Good Fit,1,0.0281,0.05,0,3.0,0.13477486
train,Good Fit,1,0.1163,0.3,-1,-2.0,0.5753131
train,Good Fit,1,0.064,0.25,-2,16.0,0.24842781
train,Good Fit,1,0.0411,0.15,-1,-5.0,0.4875095
train,Good Fit,1,0.0326,0.05,0,14.0,0.40255618
train,Good Fit,1,0.1289,0.35,0,-6.0,0.46983907
train,Good Fit,1,0.1801,0.25,1,4.0,0.53282183
train,Good Fit,1,0.1131,0.35,0,-15.0,0.5090075
train,Good Fit,1,0.0963,0.25,0,21.0,0.5042597
train,Good Fit,1,0.0689,0.2,-2,4.0,0.43415597
train,Good Fit,1,0.1356,0.25,0,1.0,0.51295674
train,Good Fit,1,0.0891,0.3,0,-6.0,0.3660676
train,Good Fit,1,0.1473,0.45,1,9.0,0.5330664
train,Good Fit,1,0.0657,0.55,-2,5.0,0.314525
train,Good Fit,1,0.1477,0.15,-1,12.0,0.5433606
train,Good Fit,1,0.0212,0.15,0,17.0,0.47473913
train,Good Fit,1,0.2112,0.45,0,10.0,0.56895244
train,Good Fit,1,0.0671,0.15,0,1.0,0.2661306
train,Good Fit,1,0.2804,0.5,0,10.0,0.51674724
train,Good Fit,1,0.1017,0.45,1,3.0,0.34515393
train,Good Fit,1,0.0475,0.45,0,-4.0,0.4191603
train,Good Fit,1,0.3091,0.55,0,0.0,0.64436024
train,Good Fit,1,0.2665,0.3,0,0.0,0.5586454
train,Good Fit,1,0.1373,0.45,0,5.0,0.53783435
train,Good Fit,1,0.06,0.3,0,-4.0,0.29675114
train,Good Fit,1,0.1086,0.6,0,7.0,0.42703968
train,Good Fit,1,0.0871,0.45,-2,-6.0,0.18598789
train,Good Fit,1,0.1502,0.45,0,5.0,0.34667403
train,Good Fit,1,0.0829,0.4,0,6.0,0.42099398
train,Good Fit,1,0.2127,0.55,0,8.0,0.6146958
train,Good Fit,1,0.2782,0.45,0,0.0,0.654928
train,Good Fit,1,0.143,0.15,0,-5.0,0.559246
train,Good Fit,1,0.074,0.25,0,0.0,0.64788663
train,Good Fit,1,0.0557,0.2,0,0.0,0.46308142
train,Good Fit,1,0.2783,0.5,0,0.0,0.5990586
train,Good Fit,1,0.0461,0.2,0,0.0,0.4131838
train,Good Fit,1,0.0605,0.25,0,10.0,0.4512881
train,Good Fit,1,0.0939,0.3,0,8.0,0.5418848
train,Good Fit,1,0.0723,0.3,0,9.0,0.49007368
train,Good Fit,1,0.1286,0.25,0,0.0,0.3821298
train,Good Fit,1,0.114,0.35,0,0.0,0.4110846
train,Good Fit,1,0.244,0.35,0,15.0,0.62711334
train,Good Fit,1,0.0692,0.3,0,11.0,0.45543826
train,Good Fit,1,0.114,0.25,-1,15.0,0.36980125
train,Good Fit,1,0.0715,0.25,-1,-4.0,0.20973289
train,Good Fit,1,0.0499,0.45,0,-3.0,0.39168745
train,Good Fit,1,0.1274,0.3,1,4.0,0.631179
train,Good Fit,1,0.0632,0.2,0,8.0,0.3960703
train,Good Fit,1,0.1849,0.4,0,0.0,0.39571857
train,Good Fit,1,0.1704,0.4,0,12.0,0.33346602
train,Good Fit,1,0.2394,0.4,0,12.0,0.55055404
train,Good Fit,1,0.1391,0.5,0,9.0,0.6018336
train,Good Fit,1,0.1529,0.5,-3,5.0,0.623631
train,Good Fit,1,0.1436,0.25,0,0.0,0.515334
train,Good Fit,1,0.0179,0.05,-1,3.0,0.26691315
train,Good Fit,1,0.0171,0.05,-2,4.0,0.19019055
train,Good Fit,1,0.0645,0.25,0,8.0,0.22768064
train,Good Fit,1,0.0299,0.25,-1,10.0,0.39247328
train,Good Fit,1,0.0754,0.3,0,11.0,0.47159117
train,Good Fit,1,0.0813,0.4,0,10.0,0.5330348
train,Good Fit,1,0.1834,0.3,1,7.0,0.57043755
train,Good Fit,1,0.3545,0.6,0,5.0,0.13818614
train,Good Fit,1,0.1558,0.45,1,11.0,0.604112
train,Good Fit,1,0.1154,0.2,1,-8.0,0.5733702
train,Good Fit,1,0.0796,0.45,1,0.0,0.46937126
train,Good Fit,1,0.0673,0.25,2,10.0,0.44476837
train,Good Fit,1,0.1008,0.4,1,-12.0,0.32468942
train,Good Fit,1,0.0474,0.05,0,-5.0,0.37806654
train,Good Fit,1,0.1141,0.2,0,5.0,0.48249173
train,Good Fit,1,0.1177,0.3,-1,6.0,0.15573302
train,Good Fit,1,0.1773,0.35,0,0.0,0.49250913
train,Good Fit,1,0.0979,0.6,0,-10.0,0.39134514
train,Good Fit,1,0.0415,0.15,-2,-6.0,0.2486595
train,Good Fit,1,0.0494,0.2,1,-8.0,0.37723973
train,Good Fit,1,0.1995,0.3,0,3.0,0.24034613
train,Good Fit,1,0.0911,0.3,-1,7.0,0.46041393
train,Good Fit,1,0.1363,0.3,0,0.0,0.36202028
train,Good Fit,1,0.0836,0.5,0,0.0,0.41663593
train,Good Fit,1,0.1906,0.6,0,-8.0,0.46854407
train,Good Fit,1,0.0635,0.25,0,14.0,0.48124766
train,Good Fit,1,0.1207,0.55,1,9.0,0.64955556
train,Good Fit,1,0.0806,0.4,0,-15.0,0.4300655
train,Good Fit,1,0.0763,0.1,0,2.0,0.43308008
train,Good Fit,1,0.0414,0.2,0,11.0,0.48126593
train,Good Fit,1,0.0682,0.15,0,8.0,0.33474103
train,Good Fit,1,0.1652,0.35,0,4.0,0.30316353
train,Good Fit,1,0.1069,0.35,-2,-6.0,0.3561985
train,Good Fit,1,0.1379,0.55,0,3.0,0.39566135
train,Good Fit,1,0.0927,0.4,-1,7.0,0.55169654
train,Good Fit,1,0.1054,0.55,-1,5.0,0.45754066
train,Good Fit,1,0.4907,0.45,0,0.0,0.5407885
train,Good Fit,1,0.1284,0.45,0,5.0,0.38105845
train,Good Fit,1,0.0845,0.25,1,11.0,0.48592627
train,Good Fit,1,0.1858,0.35,0,9.0,0.46129403
train,Good Fit,1,0.0432,0.3,0,0.0,0.45277113
train,Good Fit,1,0.0288,0.15,0,-2.0,0.32148296
train,Good Fit,1,0.1261,0.05,0,10.0,0.45110142
train,Good Fit,1,0.0242,0.1,0,9.0,0.25114465
train,Good Fit,1,0.1242,0.25,0,8.0,0.55813456
train,Good Fit,1,0.1886,0.5,-2,5.0,0.3672116
train,Good Fit,1,0.0897,0.4,0,10.0,0.32692763
train,Good Fit,1,0.0349,0.0,0,7.0,0.27067918
train,Good Fit,1,0.4964,0.45,0,1.0,0.673072
train,Good Fit,1,0.1293,0.45,0,0.0,0.66029614
train,Good Fit,1,0.0509,0.2222,0,11.0,0.4051976
train,Good Fit,1,0.1624,0.45,-2,5.0,0.3444051
train,Good Fit,1,0.1886,0.4,1,0.0,0.5130228
train,Good Fit,1,0.1916,0.5,-1,0.0,0.60382104
train,Good Fit,1,0.2022,0.35,1,9.0,0.45659187
train,Good Fit,1,0.1564,0.65,0,3.0,0.44352013
train,Good Fit,1,0.2932,0.4,0,11.0,0.6203409
train,Good Fit,1,0.1565,0.3,-1,12.0,0.50527376
train,Good Fit,1,0.0719,0.1,0,12.0,0.39530036
train,Good Fit,1,0.0919,0.3,0,14.0,0.37620157
train,Good Fit,1,0.1261,0.3846,0,10.0,0.5305713
train,Good Fit,1,0.0456,0.35,-2,2.0,0.25875545
train,Good Fit,1,0.0611,0.1,0,10.0,0.32082063
train,Good Fit,1,0.0367,0.05,0,-5.0,0.33926755
train,Good Fit,1,0.0412,0.1,2,8.0,0.25052372
train,Good Fit,1,0.0974,0.25,0,11.0,0.40005913
train,Good Fit,1,0.1138,0.4,0,0.0,0.43104908
train,Good Fit,1,0.104,0.4,-1,-2.0,0.41100135
train,Good Fit,1,0.0506,0.2,1,9.0,0.43272737
train,Good Fit,1,0.1136,0.3,0,0.0,0.48433235
train,Good Fit,1,0.1028,0.2,0,5.0,0.34772265
train,Good Fit,1,0.0481,0.2,-1,12.0,0.50174326
train,Good Fit,1,0.0551,0.35,1,-7.0,0.24253818
train,Good Fit,1,0.2461,0.45,0,0.0,0.66255116
train,Good Fit,1,0.0724,0.2,0,0.0,0.51195
train,Good Fit,1,0.102,0.5,-2,8.0,0.30741867
train,Good Fit,1,0.1415,0.35,0,0.0,0.63614255
train,Good Fit,1,0.095,0.4,-1,0.0,0.5017004
train,Good Fit,1,0.0498,0.35,-1,0.0,0.29360273
train,Good Fit,1,0.0773,0.3,0,-7.0,0.40250266
train,Good Fit,1,0.2449,0.5,1,5.0,0.5984207
train,Good Fit,1,0.4777,0.65,1,7.0,0.31522146
train,Good Fit,1,0.1381,0.35,0,0.0,0.29822317
train,Good Fit,1,0.17,0.55,0,12.0,0.20938125
train,Good Fit,1,0.2331,0.4,0,7.0,0.67222315
train,Good Fit,1,0.1139,0.3,-1,-10.0,0.6103643
train,Good Fit,1,0.1484,0.45,0,-2.0,0.46007526
train,Good Fit,1,0.0968,0.2,-1,2.0,0.5413458
train,Good Fit,1,0.0395,0.25,-3,4.0,0.39312458
train,Good Fit,1,0.0427,0.3,2,13.0,0.36328804
train,Good Fit,1,0.1081,0.35,0,9.0,0.47619155
train,Good Fit,1,0.14,0.45,0,0.0,0.5313853
train,Good Fit,1,0.1618,0.2,0,4.0,0.4014259
train,Good Fit,1,0.0408,0.2,2,8.0,0.21920061
train,Good Fit,1,0.167,0.5,-1,0.0,0.40851027
train,Good Fit,1,0.1247,0.35,0,2.0,0.68509364
train,Good Fit,1,0.1089,0.3,0,-2.0,0.36744186
train,Good Fit,1,0.3017,0.65,0,9.0,0.4126831
train,Good Fit,1,0.2301,0.7,3,0.0,0.3345354
train,Good Fit,1,0.1469,0.15,0,-4.0,0.685737
train,Good Fit,1,0.1136,0.3,0,-10.0,0.25537544
train,Good Fit,1,0.2233,0.6,0,-5.0,0.57510066
train,Good Fit,1,0.0669,0.3,0,7.0,0.5922227
train,Good Fit,1,0.1177,0.2,0,0.0,0.44992074
train,Good Fit,1,0.0709,0.2,1,4.0,0.5880674
train,Good Fit,1,0.0839,0.3,0,4.0,0.5008888
train,Good Fit,1,0.3478,0.35,-1,0.0,0.47107798
train,Good Fit,1,0.1474,0.45,0,0.0,0.4212096
train,Good Fit,1,0.0878,0.15,0,21.0,0.44857615
train,Good Fit,1,0.1213,0.35,0,0.0,0.4987566
train,Good Fit,1,0.1682,0.3,0,8.0,0.55907047
train,Good Fit,1,0.214,0.55,0,-5.0,0.43652382
train,Good Fit,1,0.0798,0.2,1,-3.0,0.37706178
train,Good Fit,1,0.0258,0.05,-1,5.0,0.40637457
train,Good Fit,1,0.099,0.4,1,5.0,0.3747124
train,Good Fit,1,0.2009,0.6,-1,0.0,0.6745076
train,Good Fit,1,0.09,0.35,-1,-5.0,0.31028584
train,Good Fit,1,0.1098,0.4,0,-5.0,0.49478206
train,Good Fit,1,0.0996,0.4,-1,2.0,0.5019653
train,Good Fit,1,0.1188,0.4,-1,12.0,0.506009
train,Good Fit,1,0.2472,0.45,0,2.0,0.6501452
train,Good Fit,1,0.2073,0.5,0,4.0,0.55010664
train,Good Fit,1,0.1292,0.25,0,2.0,0.37199843
train,Good Fit,1,0.0816,0.2,0,-1.0,0.33203098
train,Good Fit,1,0.2475,0.3,0,0.0,0.5616987
train,Good Fit,1,0.0848,0.25,0,-3.0,0.06445424
train,Good Fit,1,0.111,0.25,0,14.0,0.3816238
train,Good Fit,1,0.1228,0.55,0,5.0,0.47509867
train,Good Fit,1,0.2473,0.5,0,0.0,0.5398994
train,Good Fit,1,0.1388,0.35,0,-5.0,0.3953933
train,Good Fit,1,0.1047,0.3,0,4.0,0.37963477
train,Good Fit,1,0.0977,0.35,0,4.0,0.47735804
train,Good Fit,1,0.0773,0.3,0,8.0,0.6159503
train,Good Fit,1,0.1567,0.3,-1,0.0,0.3935269
train,Good Fit,1,0.1334,0.35,0,10.0,0.6068593
train,Good Fit,1,0.2105,0.35,-1,-8.0,0.45380658
train,Good Fit,1,0.3121,0.6,0,5.0,0.40230855
train,Good Fit,1,0.0989,0.35,0,6.0,0.34913844
train,Good Fit,1,0.11,0.35,1,4.0,0.29181248
train,Good Fit,1,0.095,0.25,0,21.0,0.32940757
train,Good Fit,1,0.0805,0.35,0,-5.0,0.47756094
train,Good Fit,1,0.0716,0.35,0,-4.0,0.59442145
train,Good Fit,1,0.1428,0.3,1,5.0,0.39079076
train,Good Fit,1,0.0945,0.2,0,-7.0,0.3394866
train,Good Fit,1,0.1772,0.3,0,0.0,0.7342886
train,Good Fit,1,0.1033,0.3,0,2.0,0.5446605
train,Good Fit,1,0.1657,0.4,0,7.0,0.53571016
train,Good Fit,1,0.184,0.55,0,0.0,0.4185394
train,Good Fit,1,0.2436,0.55,1,5.0,0.69062114
train,Good Fit,1,0.3622,0.65,0,0.0,0.6733527
train,Good Fit,1,0.2247,0.45,0,13.0,0.60739875
train,Good Fit,1,0.2147,0.45,0,0.0,0.4260138
train,Good Fit,1,0.1421,0.25,0,13.0,0.36529046
train,Good Fit,1,0.0664,0.35,0,14.0,0.34533876
train,Good Fit,1,0.0293,0.15,0,5.0,0.25111032
train,Good Fit,1,0.034,0.25,0,3.0,0.38074648
train,Good Fit,1,0.0883,0.4,0,2.0,0.2514717
train,Good Fit,1,0.1196,0.35,0,21.0,0.47038165
train,Good Fit,1,0.0481,0.05,0,11.0,0.23997974
train,Good Fit,1,0.1153,0.35,0,5.0,0.34001118
train,Good Fit,1,0.0391,0.0,0,8.0,0.302409
train,Good Fit,1,0.2795,0.3,0,0.0,0.71266186
train,Good Fit,1,0.0287,0.2,1,1.0,0.35243154
train,Good Fit,1,0.1259,0.2,2,3.0,0.15693289
train,Good Fit,1,0.0432,0.25,-1,3.0,0.4727468
train,Good Fit,1,0.1191,0.45,0,-5.0,0.30584276
train,Good Fit,1,0.2135,0.4,0,4.0,0.48880067
train,Good Fit,1,0.1329,0.35,-1,7.0,0.5547002
train,Good Fit,1,0.0982,0.2,0,0.0,0.37660205
train,Good Fit,1,0.1349,0.55,0,3.0,0.3352064
train,Good Fit,1,0.1517,0.35,0,12.0,0.517779
train,Good Fit,1,0.1212,0.25,0,4.0,0.39303908
train,Good Fit,1,0.1129,0.45,-1,5.0,0.42033672
train,Good Fit,1,0.1337,0.5,0,6.0,0.5589956
train,Good Fit,1,0.3152,0.65,0,5.0,0.08205498
train,Good Fit,1,0.1662,0.3,0,13.0,0.6322173
train,Good Fit,1,0.1104,0.45,0,5.0,0.5681741
train,Good Fit,1,0.0909,0.25,0,14.0,0.4301343
train,Good Fit,1,0.2441,0.6,0,-4.0,0.7516608
train,Good Fit,1,0.1591,0.4,0,2.0,0.5637468
train,Good Fit,1,0.0587,0.45,0,0.0,0.4257515
train,Good Fit,1,0.1298,0.25,0,0.0,0.45595554
train,Good Fit,1,0.0821,0.4,0,17.0,0.5286176
train,Good Fit,1,0.1069,0.25,0,2.0,0.46159106
train,Good Fit,1,0.1939,0.3,1,15.0,0.73583865
train,Good Fit,1,0.1561,0.55,-2,5.0,0.33807772
train,Good Fit,1,0.1078,0.2,0,-8.0,0.41659412
train,Good Fit,1,0.0677,0.45,0,8.0,0.5562853
train,Good Fit,1,0.0832,0.25,0,-3.0,0.4801535
train,Good Fit,1,0.1651,0.35,0,8.0,0.36423174
train,Good Fit,1,0.0956,0.55,1,0.0,0.4387315
train,Good Fit,1,0.0637,0.1,0,7.0,0.4424631
train,Good Fit,1,0.0737,0.3,-1,-3.0,0.41424906
train,Good Fit,1,0.2018,0.4,0,0.0,0.5683553
train,Good Fit,1,0.0813,0.35,0,6.0,0.5330317
train,Good Fit,1,0.0543,0.35,0,0.0,0.36510056
train,Good Fit,1,0.3417,0.55,1,5.0,0.103534974
train,Good Fit,1,0.2301,0.4,0,5.0,0.5332257
train,Good Fit,1,0.1555,0.4,-1,10.0,0.4527874
train,Good Fit,1,0.0579,0.0556,0,11.0,0.28429306
train,Good Fit,1,0.0904,0.7,0,3.0,0.33686888
train,Good Fit,1,0.1501,0.55,1,-6.0,0.45289296
train,Good Fit,1,0.1752,0.5,0,11.0,0.58120286
train,Good Fit,1,0.1063,0.2,0,-6.0,0.32060647
train,Good Fit,1,0.0699,0.25,0,15.0,0.32852077
train,Good Fit,1,0.1111,0.35,0,12.0,0.3721904
train,Good Fit,1,0.0586,0.2,0,10.0,0.448235
train,Good Fit,1,0.0663,0.25,1,5.0,0.33905876
train,Good Fit,1,0.0996,0.35,0,9.0,0.31743923
train,Good Fit,1,0.1772,0.6,1,2.0,0.58896494
train,Good Fit,1,0.0481,0.35,-2,0.0,0.38535213
train,Good Fit,1,0.1053,0.35,1,-2.0,0.3893011
train,Good Fit,1,0.0842,0.05,-1,6.0,0.52423954
train,Good Fit,1,0.0857,0.35,-2,0.0,0.4574082
train,Good Fit,1,0.2083,0.4,0,10.0,0.50204325
train,Good Fit,1,0.0511,0.25,0,0.0,0.41161555
train,Good Fit,1,0.1054,0.55,0,0.0,0.55770326
test,No Fit,0,0.028,0.1,1,7.0,0.2932213
test,No Fit,0,0.1043,0.2,0,23.0,0.36191285
test,No Fit,0,0.0637,0.3,-1,0.0,0.33386505
test,No Fit,0,0.0531,0.05,-2,-12.0,0.24791844
test,No Fit,0,0.0861,0.2,1,4.0,0.3138597
test,No Fit,0,0.0055,0.0,-1,15.0,0.24304366
test,No Fit,0,0.03,0.2,-2,15.0,0.20431264
test,No Fit,0,0.1476,0.3,0,8.0,0.46605626
test,No Fit,0,0.1092,0.25,0,0.0,0.48365295
test,No Fit,0,0.0873,0.2,0,18.0,0.28435093
test,No Fit,0,0.0381,0.35,1,4.0,0.16036922
test,No Fit,0,0.0784,0.3,-2,12.0,0.50874364
test,No Fit,0,0.0612,0.4,-1,0.0,0.507228
test,No Fit,0,0.0494,0.05,0,17.0,0.3295261
test,No Fit,0,0.0316,0.1,1,1.0,0.31983942
test,No Fit,0,0.0826,0.15,0,17.0,0.15643933
test,No Fit,0,0.1078,0.5,0,13.0,0.4209203
test,No Fit,0,0.0863,0.3,0,0.0,0.51661074
test,No Fit,0,0.1425,0.45,1,11.0,0.53467846
test,No Fit,0,0.0725,0.5,1,7.0,0.3732189
test,No Fit,0,0.054,0.1,1,-4.0,0.17830023
test,No Fit,0,0.0202,0.1,1,14.0,0.30858845
test,No Fit,0,0.1222,0.35,0,5.0,0.4064599
test,No Fit,0,0.3386,0.45,1,0.0,0.41380355
test,No Fit,0,0.0848,0.5,1,7.0,0.20057783
test,No Fit,0,0.0539,0.25,0,12.0,0.34915432
test,No Fit,0,0.1106,0.35,2,7.0,0.38965127
test,No Fit,0,0.035,0.1,1,6.0,0.25351995
test,No Fit,0,0.0505,0.05,0,5.0,0.37448266
test,No Fit,0,0.0418,0.2,-2,11.0,0.18369922
test,No Fit,0,0.031,0.05,0,20.0,0.41859272
test,No Fit,0,0.0459,0.2,0,7.0,0.37874997
test,No Fit,0,0.0323,0.1,0,-5.0,0.45107877
test,No Fit,0,0.037,0.05,0,22.0,0.3703877
test,No Fit,0,0.1126,0.55,-1,5.0,0.34030432
test,No Fit,0,0.0106,0.05,0,0.0,0.33069664
test,No Fit,0,0.043,0.15,0,17.0,0.25702345
test,No Fit,0,0.1538,0.4,0,0.0,0.37334013
test,No Fit,0,0.0636,0.4,0,0.0,0.30968904
test,No Fit,0,0.0592,0.4,0,11.0,0.3072685
test,No Fit,0,0.0925,0.2,-2,27.0,0.26901776
test,No Fit,0,0.0824,0.35,0,10.0,0.26509634
test,No Fit,0,0.0261,0.1,2,3.0,0.067580774
test,No Fit,0,0.0769,0.45,0,-7.0,0.40581906
test,No Fit,0,0.0502,0.25,1,7.0,0.28295165
test,No Fit,0,0.1262,0.3,1,-3.0,0.4564097
test,No Fit,0,0.0522,0.1,0,11.0,0.15967414
test,No Fit,0,0.047,0.2,1,0.0,0.25200534
test,No Fit,0,0.023,0.25,1,0.0,0.14147855
test,No Fit,0,0.0696,0.3,-1,14.0,0.4405323
test,No Fit,0,0.0569,0.25,-1,2.0,0.42011732
test,No Fit,0,0.0525,0.15,0,1.0,0.5099325
test,No Fit,0,0.0804,0.3,1,13.0,0.35961172
test,No Fit,0,0.035,0.15,0,0.0,0.27012652
test,No Fit,0,0.0428,0.15,1,9.0,0.31915158
test,No Fit,0,0.0318,0.2667,-1,10.0,0.20527834
test,No Fit,0,0.0304,0.0,0,2.0,0.2696883
test,No Fit,0,0.0199,0.1,0,5.0,0.2415538
test,No Fit,0,0.0715,0.3,-2,25.0,0.37494075
test,No Fit,0,0.0227,0.25,0,0.0,0.40352678
test,No Fit,0,0.0277,0.05,0,17.0,0.28029218
test,No Fit,0,0.0399,0.35,2,2.0,0.29995215
test,No Fit,0,0.1201,0.45,0,0.0,0.45449215
test,No Fit,0,0.1889,0.65,0,5.0,0.45848012
test,No Fit,0,0.044,0.25,0,8.0,0.38187805
test,No Fit,0,0.0386,0.35,0,17.0,0.25355518
test,No Fit,0,0.0826,0.3,0,18.0,0.43118355
test,No Fit,0,0.0314,0.0,0,7.0,0.24879566
test,No Fit,0,0.0363,0.05,0,15.0,0.26238558
test,No Fit,0,0.0147,0.0,0,20.0,0.16548896
test,No Fit,0,0.1676,0.15,1,8.0,0.46939993
test,No Fit,0,0.071,0.4,0,12.0,0.34523618
test,No Fit,0,0.0649,0.2,0,0.0,0.4380247
test,No Fit,0,0.056,0.15,0,0.0,0.41252178
test,No Fit,0,0.0472,0.2,0,10.0,0.32988802
test,No Fit,0,0.0706,0.25,-1,17.0,0.30126292
test,No Fit,0,0.1416,0.45,0,-12.0,0.3528884
test,No Fit,0,0.0988,0.25,-1,7.0,0.38309282
test,No Fit,0,0.0402,0.25,-2,2.0,0.3855197
test,No Fit,0,0.0629,0.15,0,5.0,0.1890294
test,No Fit,0,0.0855,0.15,-1,-5.0,0.4354059
test,No Fit,0,0.0197,0.05,0,14.0,0.33588362
test,No Fit,0,0.1138,0.3,0,0.0,0.332891
test,No Fit,0,0.0484,0.35,2,13.0,0.3215261
test,No Fit,0,0.0227,0.0,0,17.0,0.33993667
test,No Fit,0,0.2678,0.4,-2,8.0,0.5993588
test,No Fit,0,0.0363,0.05,2,10.0,0.30798078
test,No Fit,0,0.1224,0.35,-1,16.0,0.58530724
test,No Fit,0,0.0568,0.3,0,14.0,0.46558994
test,No Fit,0,0.0949,0.6,0,14.0,0.41629523
test,No Fit,0,0.0085,0.0,0,0.0,0.29411232
test,No Fit,0,0.055,0.2,0,17.0,0.4768496
test,No Fit,0,0.1178,0.2,1,22.0,0.4530615
test,No Fit,0,0.0363,0.15,0,0.0,0.10126439
test,No Fit,0,0.0835,0.35,0,4.0,0.3297252
test,No Fit,0,0.0397,0.35,1,14.0,0.27251887
test,No Fit,0,0.0597,0.3,-1,0.0,0.41289994
test,No Fit,0,0.2114,0.5,-1,10.0,0.60609055
test,No Fit,0,0.0848,0.3,-1,0.0,0.5408497
test,No Fit,0,0.0578,0.3333,1,7.0,0.13550144
test,No Fit,0,0.0684,0.1,0,-4.0,0.39140588
test,No Fit,0,0.0517,0.45,0,3.0,0.22769186
test,No Fit,0,0.0719,0.2,0,-1.0,0.3642014
test,No Fit,0,0.1621,0.45,0,12.0,0.5118586
test,No Fit,0,0.0915,0.4,-3,12.0,0.2783323
test,No Fit,0,0.0394,0.15,-4,3.0,0.12934221
test,No Fit,0,0.0654,0.1,2,-1.0,0.28243265
test,No Fit,0,0.21,0.7,0,0.0,0.5108406
test,No Fit,0,0.1115,0.3,-1,0.0,0.23671074
test,No Fit,0,0.0371,0.45,-1,9.0,0.2960359
test,No Fit,0,0.0336,0.25,0,17.0,0.25756392
test,No Fit,0,0.0496,0.1,0,15.0,0.37690118
test,No Fit,0,0.0686,0.3,-1,24.0,0.31097934
test,No Fit,0,0.0581,0.2,0,11.0,0.2868232
test,No Fit,0,0.036,0.1,0,8.0,0.36235857
test,No Fit,0,0.0343,0.15,0,2.0,0.38745162
test,No Fit,0,0.0522,0.3,-1,14.0,0.17267069
test,No Fit,0,0.0512,0.15,0,12.0,0.40650153
test,No Fit,0,0.0385,0.15,0,19.0,0.23024777
test,No Fit,0,0.1298,0.45,0,-5.0,0.42644188
test,No Fit,0,0.1343,0.3,-1,-10.0,0.4695688
test,No Fit,0,0.0407,0.15,0,10.0,0.26440817
test,No Fit,0,0.1038,0.15,0,-9.0,0.29915094
test,No Fit,0,0.0556,0.25,0,0.0,0.28251368
test,No Fit,0,0.1086,0.2,0,9.0,0.33929032
test,No Fit,0,0.1574,0.4,0,0.0,0.5333008
test,No Fit,0,0.0751,0.15,0,-3.0,0.30152714
test,No Fit,0,0.0952,0.45,0,0.0,0.3268587
test,No Fit,0,0.0312,0.1,0,5.0,0.27234954
test,No Fit,0,0.1311,0.4,1,22.0,0.5003249
test,No Fit,0,0.0608,0.1,0,12.0,0.3286708
test,No Fit,0,0.0168,0.15,1,5.0,0.28543252
test,No Fit,0,0.0632,0.15,1,4.0,0.4804664
test,No Fit,0,0.0229,0.25,0,11.0,0.42693442
test,No Fit,0,0.0289,0.1,0,9.0,0.27048135
test,No Fit,0,0.0699,0.3,1,13.0,0.2903431
test,No Fit,0,0.0947,0.2,0,-4.0,0.3119872
test,No Fit,0,0.1133,0.2,0,-3.0,0.31465083
test,No Fit,0,0.1462,0.5,-1,-4.0,0.21530011
test,No Fit,0,0.054,0.25,0,2.0,0.39046568
test,No Fit,0,0.1296,0.55,0,5.0,0.29397976
test,No Fit,0,0.0795,0.2,0,7.0,0.46419308
test,No Fit,0,0.0882,0.1,0,2.0,0.5006701
test,No Fit,0,0.0745,0.2,0,0.0,0.3833344
test,No Fit,0,0.0956,0.45,0,0.0,0.48458475
test,No Fit,0,0.0515,0.1,0,15.0,0.25073326
test,No Fit,0,0.1312,0.65,0,9.0,0.286075
test,No Fit,0,0.2285,0.4,0,9.0,0.67602104
test,No Fit,0,0.0296,0.05,0,20.0,0.3749959
test,No Fit,0,0.1706,0.25,0,1.0,0.42981988
test,No Fit,0,0.0125,0.1,-1,15.0,0.28500566
test,No Fit,0,0.056,0.35,0,12.0,0.30701783
test,No Fit,0,0.0197,0.1,0,17.0,0.24921454
test,No Fit,0,0.0914,0.35,0,8.0,0.23833555
test,No Fit,0,0.1454,0.55,1,7.0,0.5240941
test,No Fit,0,0.0885,0.35,-1,2.0,0.5070607
test,No Fit,0,0.0787,0.25,-2,15.0,0.25936997
test,No Fit,0,0.0256,0.1,0,10.0,0.3789269
test,No Fit,0,0.1048,0.3,0,-10.0,0.46247867
test,No Fit,0,0.0452,0.3,0,26.0,0.41540378
test,No Fit,0,0.0802,0.25,0,7.0,0.50805604
test,No Fit,0,0.0388,0.1,-1,26.0,0.36677313
test,No Fit,0,0.092,0.25,0,10.0,0.43423375
test,No Fit,0,0.0289,0.1,-1,15.0,0.3763598
test,No Fit,0,0.0632,0.15,0,16.0,0.3768047
test,No Fit,0,0.0402,0.15,-1,17.0,0.34274745
test,No Fit,0,0.0409,0.25,0,0.0,0.35088193
test,No Fit,0,0.1471,0.55,0,9.0,0.35109895
test,No Fit,0,0.0402,0.25,0,0.0,0.36590636
test,No Fit,0,0.0596,0.2,0,9.0,0.33571416
test,No Fit,0,0.0387,0.05,0,0.0,0.3532165
test,No Fit,0,0.038,0.15,1,0.0,0.37592068
test,No Fit,0,0.1494,0.3,0,26.0,0.5135145
test,No Fit,0,0.101,0.35,-1,10.0,0.3523351
test,No Fit,0,0.0128,0.15,0,21.0,0.20151532
test,No Fit,0,0.2278,0.4,0,0.0,0.5196294
